date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:30:42	120432/120432	---M--	200	added ('OK')	image/jpeg	etag:%221d670-655ba786-c83d011e0e6e097a;;;%22	https://themephi.net/template/eduan/eduan/assets/img/choose/bg-2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/choose/bg-2.jpg	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:42	32194/32194	---M--	200	added ('OK')	image/jpeg	etag:%227dc2-655ba786-818ddff6ab732563;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/9/3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/9/3.jpg	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:42	22708/22708	---M--	200	added ('OK')	image/jpeg	etag:%2258b4-655ba786-4873409ea5b78813;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/9/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/9/2.jpg	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:43	4207/4207	---M--	200	added ('OK')	image/jpeg	etag:%22106f-655ba786-88f2d516d7079170;;;%22	https://themephi.net/template/eduan/eduan/assets/img/testimonial/9/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/testimonial/9/1.jpg	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:43	3462/3462	---M--	200	added ('OK')	image/jpeg	etag:%22d86-655ba786-30a37efd98b39814;;;%22	https://themephi.net/template/eduan/eduan/assets/img/testimonial/9/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/testimonial/9/2.jpg	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:43	4763/4763	---M--	200	added ('OK')	image/jpeg	etag:%22129b-655ba786-30c97c0a3e1f4f6e;;;%22	https://themephi.net/template/eduan/eduan/assets/img/testimonial/9/3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/testimonial/9/3.jpg	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:43	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-643588fe-94379252210f35ce;gz%22	https://themephi.net/template/eduan/eduan/h10_event.html	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/h10_event.html	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:44	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-643588fe-94379252210f35ce;gz%22	https://themephi.net/template/eduan/eduan/h10_event-details.html	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/h10_event-details.html	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:44	1418/1418	---M--	200	added ('OK')	image/png	etag:%2258a-655ba786-5d09c11d65860270;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/10/shape-1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/10/shape-1.png	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:44	51395/51395	---M--	200	added ('OK')	image/jpeg	etag:%22c8c3-655ba786-7d408a1940ca98ca;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/10/bg.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/10/bg.jpg	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:44	1762/1762	---M--	200	added ('OK')	image/png	etag:%226e2-655ba786-b764c6c84d9eab22;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/10/shape-2.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/10/shape-2.png	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:45	828/828	---M--	200	added ('OK')	image/png	etag:%2233c-655ba786-b4d0d97284ad65a8;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/10/shape-3.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/10/shape-3.png	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:45	1678/1678	---M--	200	added ('OK')	image/png	etag:%2268e-655ba786-c9bdc0d43cca169c;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/10/shape-4.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/10/shape-4.png	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:45	3386/3386	---M--	200	added ('OK')	image/png	etag:%22d3a-655ba786-90357474c8432a7a;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/10/shape-5.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/10/shape-5.png	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:45	1581/1581	---M--	200	added ('OK')	image/png	etag:%2262d-655ba786-6a95062114618877;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/10/shape-6.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/10/shape-6.png	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:46	9000/9000	---M--	200	added ('OK')	image/png	etag:%222328-655ba786-cfe992f213d67943;;;%22	https://themephi.net/template/eduan/eduan/assets/img/about/10/img-shape.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/about/10/img-shape.png	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:46	101555/101555	---M--	200	added ('OK')	image/png	etag:%2218cb3-655ba786-ab9e1308b1e998b8;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/10/11.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/10/11.png	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:46	1756/1756	---M--	200	added ('OK')	image/png	etag:%226dc-655ba786-ecc2d78d8de0c278;;;%22	https://themephi.net/template/eduan/eduan/assets/img/about/10/shape-1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/about/10/shape-1.png	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:46	97665/97665	---M--	200	added ('OK')	image/png	etag:%2217d81-655ba786-5e6e850589089a04;;;%22	https://themephi.net/template/eduan/eduan/assets/img/about/10/1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/about/10/1.png	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:47	2266/2266	---M--	200	added ('OK')	image/png	etag:%228da-655ba786-a7673d9c65779f74;;;%22	https://themephi.net/template/eduan/eduan/assets/img/about/10/shape-2.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/about/10/shape-2.png	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:47	37959/37959	---M--	200	added ('OK')	image/jpeg	etag:%229447-655ba786-2fc87ed140af1be1;;;%22	https://themephi.net/template/eduan/eduan/assets/img/course/10/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/course/10/1.jpg	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:47	31026/31026	---M--	200	added ('OK')	image/jpeg	etag:%227932-655ba786-a345c0e730e304f2;;;%22	https://themephi.net/template/eduan/eduan/assets/img/course/10/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/course/10/2.jpg	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:47	39325/39325	---M--	200	added ('OK')	image/jpeg	etag:%22999d-655ba786-65020678ea4a45a6;;;%22	https://themephi.net/template/eduan/eduan/assets/img/course/10/3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/course/10/3.jpg	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:48	33539/33539	---M--	200	added ('OK')	image/jpeg	etag:%228303-655ba786-d9917c5c9d740b0c;;;%22	https://themephi.net/template/eduan/eduan/assets/img/course/10/4.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/course/10/4.jpg	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:48	44578/44578	---M--	200	added ('OK')	image/jpeg	etag:%22ae22-655ba786-81d1d77c1197a00f;;;%22	https://themephi.net/template/eduan/eduan/assets/img/course/10/5.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/course/10/5.jpg	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:48	39150/39150	---M--	200	added ('OK')	image/jpeg	etag:%2298ee-655ba786-64cf02447d6547a7;;;%22	https://themephi.net/template/eduan/eduan/assets/img/course/10/6.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/course/10/6.jpg	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:48	3386/3386	---M--	200	added ('OK')	image/png	etag:%22d3a-655ba786-d2b4f27e09979d05;;;%22	https://themephi.net/template/eduan/eduan/assets/img/class/10/shape-1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/class/10/shape-1.png	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:49	1418/1418	---M--	200	added ('OK')	image/png	etag:%2258a-655ba786-e87ffa8855f64ad7;;;%22	https://themephi.net/template/eduan/eduan/assets/img/class/10/shape-2.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/class/10/shape-2.png	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:49	1660/1660	---M--	200	added ('OK')	image/png	etag:%2267c-655ba786-c33956d19e06ff9e;;;%22	https://themephi.net/template/eduan/eduan/assets/img/class/10/shape-3.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/class/10/shape-3.png	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:49	73522/73522	---M--	200	added ('OK')	image/png	etag:%2211f32-655ba786-d160c11b82742772;;;%22	https://themephi.net/template/eduan/eduan/assets/img/class/10/1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/class/10/1.png	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:50	157543/157543	---M--	200	added ('OK')	image/jpeg	etag:%2226767-655ba786-e676aba04d7fe79;;;%22	https://themephi.net/template/eduan/eduan/assets/img/event/10/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/event/10/1.jpg	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:50	1659/1659	---M--	200	added ('OK')	image/png	etag:%2267b-655ba786-fca6a109b069ae3;;;%22	https://themephi.net/template/eduan/eduan/assets/img/testimonial/10/shape-1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/testimonial/10/shape-1.png	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:51	203213/203213	---M--	200	added ('OK')	image/jpeg	etag:%22319cd-655ba786-dd91a800f868aa5c;;;%22	https://themephi.net/template/eduan/eduan/assets/img/event/10/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/event/10/2.jpg	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:51	190358/190358	---M--	200	added ('OK')	image/jpeg	etag:%222e796-655ba786-103ddab0a6336caa;;;%22	https://themephi.net/template/eduan/eduan/assets/img/event/10/3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/event/10/3.jpg	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:51	3080/3080	---M--	200	added ('OK')	image/jpeg	etag:%22c08-655ba786-b3d8a02c0608678c;;;%22	https://themephi.net/template/eduan/eduan/assets/img/testimonial/10/admin.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/testimonial/10/admin.jpg	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:51	1769/1769	---M--	200	added ('OK')	image/jpeg	etag:%226e9-655ba786-8a441817c140124a;;;%22	https://themephi.net/template/eduan/eduan/assets/img/testimonial/10/admin-2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/testimonial/10/admin-2.jpg	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:52	51214/51214	---M--	200	added ('OK')	image/jpeg	etag:%22c80e-655ba786-1f21233ca0443e5c;;;%22	https://themephi.net/template/eduan/eduan/assets/img/bg/contact-bg.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/bg/contact-bg.jpg	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:52	71596/71596	---M--	200	added ('OK')	image/png	etag:%22117ac-655ba786-9107dd277ddfd923;;;%22	https://themephi.net/template/eduan/eduan/assets/img/testimonial/10/1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/testimonial/10/1.png	(from https://themephi.net/template/eduan/eduan/index-10.html)
16:30:52	14785/14785	---M--	200	added ('OK')	image/jpeg	etag:%2239c1-655ba786-7989b747f8721412;;;%22	https://themephi.net/template/eduan/eduan/assets/img/breadcrumb/breadcrumb-bg.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/breadcrumb/breadcrumb-bg.jpg	(from https://themephi.net/template/eduan/eduan/course.html)
16:30:52	723/723	---M--	200	added ('OK')	image/png	etag:%222d3-655ba786-9859003ccf1f02d3;;;%22	https://themephi.net/template/eduan/eduan/assets/img/breadcrumb/shape-1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/breadcrumb/shape-1.png	(from https://themephi.net/template/eduan/eduan/course.html)
16:30:53	66515/66515	---M--	200	added ('OK')	image/jpeg	etag:%22103d3-655ba786-d9821145621c1c98;;;%22	https://themephi.net/template/eduan/eduan/assets/img/course/details/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/course/details/1.jpg	(from https://themephi.net/template/eduan/eduan/course-details.html)
16:30:53	945/945	---M--	200	added ('OK')	image/jpeg	etag:%223b1-655ba786-89b439ef5347628;;;%22	https://themephi.net/template/eduan/eduan/assets/img/course/details/author.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/course/details/author.jpg	(from https://themephi.net/template/eduan/eduan/course-details.html)
16:30:53	9439/9439	---M--	200	added ('OK')	image/jpeg	etag:%2224df-655ba786-2db05c58dae78d1e;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/2/7.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/2/7.jpg	(from https://themephi.net/template/eduan/eduan/team.html)
16:30:54	13098/13098	---M--	200	added ('OK')	image/jpeg	etag:%22332a-655ba786-2234ec9718dd11ba;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/2/8.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/2/8.jpg	(from https://themephi.net/template/eduan/eduan/team.html)
16:30:54	11725/11725	---M--	200	added ('OK')	image/jpeg	etag:%222dcd-655ba786-472fc3d50eeeb275;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/2/9.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/2/9.jpg	(from https://themephi.net/template/eduan/eduan/team.html)
16:30:54	10353/10353	---M--	200	added ('OK')	image/jpeg	etag:%222871-655ba786-e1e108d60618cfa5;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/2/10.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/2/10.jpg	(from https://themephi.net/template/eduan/eduan/team.html)
16:30:55	24620/24620	---M--	200	added ('OK')	image/jpeg	etag:%22602c-655ba786-bfa280ac61d462cf;;;%22	https://themephi.net/template/eduan/eduan/assets/img/event/details/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/event/details/2.jpg	(from https://themephi.net/template/eduan/eduan/event-details.html)
16:30:55	102762/102762	---M--	200	added ('OK')	image/jpeg	etag:%221916a-655ba786-f0de43578c4f07f6;;;%22	https://themephi.net/template/eduan/eduan/assets/img/event/details/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/event/details/1.jpg	(from https://themephi.net/template/eduan/eduan/event-details.html)
16:30:55	37070/37070	---M--	200	added ('OK')	image/jpeg	etag:%2290ce-655ba786-5907d484ad763f1f;;;%22	https://themephi.net/template/eduan/eduan/assets/img/event/details/3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/event/details/3.jpg	(from https://themephi.net/template/eduan/eduan/event-details.html)
16:30:55	20334/20334	---M--	200	added ('OK')	image/jpeg	etag:%224f6e-655ba786-4952c6338c2e8ee9;;;%22	https://themephi.net/template/eduan/eduan/assets/img/gallery/innerPage/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/gallery/innerPage/1.jpg	(from https://themephi.net/template/eduan/eduan/gallery.html)
16:30:55	15201/15201	---M--	200	added ('OK')	image/jpeg	etag:%223b61-655ba786-2b88456d0ee860f4;;;%22	https://themephi.net/template/eduan/eduan/assets/img/gallery/innerPage/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/gallery/innerPage/2.jpg	(from https://themephi.net/template/eduan/eduan/gallery.html)
16:30:56	20774/20774	---M--	200	added ('OK')	image/jpeg	etag:%225126-655ba786-b2352ce1a29b29f0;;;%22	https://themephi.net/template/eduan/eduan/assets/img/gallery/innerPage/3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/gallery/innerPage/3.jpg	(from https://themephi.net/template/eduan/eduan/gallery.html)
16:30:56	15284/15284	---M--	200	added ('OK')	image/jpeg	etag:%223bb4-655ba786-b6c0ec9b85e4aefc;;;%22	https://themephi.net/template/eduan/eduan/assets/img/gallery/innerPage/4.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/gallery/innerPage/4.jpg	(from https://themephi.net/template/eduan/eduan/gallery.html)
16:30:56	24093/24093	---M--	200	added ('OK')	image/jpeg	etag:%225e1d-655ba786-42b88d2c459165bc;;;%22	https://themephi.net/template/eduan/eduan/assets/img/gallery/innerPage/5.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/gallery/innerPage/5.jpg	(from https://themephi.net/template/eduan/eduan/gallery.html)
16:30:56	20743/20743	---M--	200	added ('OK')	image/jpeg	etag:%225107-655ba786-16b03b81a81a3ea4;;;%22	https://themephi.net/template/eduan/eduan/assets/img/gallery/innerPage/6.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/gallery/innerPage/6.jpg	(from https://themephi.net/template/eduan/eduan/gallery.html)
16:30:57	23051/23051	---M--	200	added ('OK')	image/jpeg	etag:%225a0b-655ba786-21b6f25fa9eb94c;;;%22	https://themephi.net/template/eduan/eduan/assets/img/gallery/innerPage/7.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/gallery/innerPage/7.jpg	(from https://themephi.net/template/eduan/eduan/gallery.html)
16:30:57	24520/24520	---M--	200	added ('OK')	image/jpeg	etag:%225fc8-655ba786-6e11724d43c1b03e;;;%22	https://themephi.net/template/eduan/eduan/assets/img/gallery/innerPage/8.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/gallery/innerPage/8.jpg	(from https://themephi.net/template/eduan/eduan/gallery.html)
16:30:57	24352/24352	---M--	200	added ('OK')	image/jpeg	etag:%225f20-655ba786-47b9ec5fbc0b1402;;;%22	https://themephi.net/template/eduan/eduan/assets/img/gallery/innerPage/9.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/gallery/innerPage/9.jpg	(from https://themephi.net/template/eduan/eduan/gallery.html)
16:30:57	788/788	---M--	200	added ('OK')	image/png	etag:%22314-655ba786-3b71a4d655c2bded;;;%22	https://themephi.net/template/eduan/eduan/assets/img/bg/google.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/bg/google.png	(from https://themephi.net/template/eduan/eduan/sign-up.html)
16:30:58	446/446	---M--	200	added ('OK')	image/png	etag:%221be-655ba786-6e17322fc633cec0;;;%22	https://themephi.net/template/eduan/eduan/assets/img/bg/apple.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/bg/apple.png	(from https://themephi.net/template/eduan/eduan/sign-up.html)
16:30:58	626/626	---M--	200	added ('OK')	image/png	etag:%22272-655ba786-bfbd90f7c9c82470;;;%22	https://themephi.net/template/eduan/eduan/assets/img/bg/facebook.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/bg/facebook.png	(from https://themephi.net/template/eduan/eduan/sign-up.html)
16:30:58	33491/33491	---M--	200	added ('OK')	image/png	etag:%2282d3-655ba786-ec6e0a8866c187a9;;;%22	https://themephi.net/template/eduan/eduan/assets/img/404/404.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/404/404.png	(from https://themephi.net/template/eduan/eduan/404.html)
16:30:59	945/945	---M--	200	added ('OK')	image/jpeg	etag:%223b1-655ba786-397047f5dc034f66;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/details/author-1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/details/author-1.jpg	(from https://themephi.net/template/eduan/eduan/blog-details.html)
16:30:59	11904/11904	---M--	200	added ('OK')	image/jpeg	etag:%222e80-655ba786-6a13de8b938410a7;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/details/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/details/2.jpg	(from https://themephi.net/template/eduan/eduan/blog-details.html)
16:30:59	64416/64416	---M--	200	added ('OK')	image/jpeg	etag:%22fba0-655ba786-eaf1338048f906f0;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/details/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/details/1.jpg	(from https://themephi.net/template/eduan/eduan/blog-details.html)
16:30:59	1662/1662	---M--	200	added ('OK')	image/jpeg	etag:%2267e-655ba786-eed32a053811b141;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/details/author-2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/details/author-2.jpg	(from https://themephi.net/template/eduan/eduan/blog-details.html)
16:30:59	1602/1602	---M--	200	added ('OK')	image/jpeg	etag:%22642-655ba786-535431348d9d5b7d;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/details/author-3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/details/author-3.jpg	(from https://themephi.net/template/eduan/eduan/blog-details.html)
16:31:00	1417/1417	---M--	200	added ('OK')	image/jpeg	etag:%22589-655ba786-da4b0e3328aab51c;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/details/author-4.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/details/author-4.jpg	(from https://themephi.net/template/eduan/eduan/blog-details.html)
16:31:00	2690/2690	---M--	200	added ('OK')	image/jpeg	etag:%22a82-655ba786-49147f32392cfce7;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/details/post-1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/details/post-1.jpg	(from https://themephi.net/template/eduan/eduan/blog-details.html)
16:31:00	2602/2602	---M--	200	added ('OK')	image/jpeg	etag:%22a2a-655ba786-128e2e3eaa89ac14;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/details/post-2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/details/post-2.jpg	(from https://themephi.net/template/eduan/eduan/blog-details.html)
16:31:00	2883/2883	---M--	200	added ('OK')	image/jpeg	etag:%22b43-655ba786-870ae8680dce893f;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/details/post-3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/details/post-3.jpg	(from https://themephi.net/template/eduan/eduan/blog-details.html)
16:31:01	2828/2828	---M--	200	added ('OK')	image/jpeg	etag:%22b0c-655ba786-4dc2a1055a5108c7;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/details/course-1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/details/course-1.jpg	(from https://themephi.net/template/eduan/eduan/blog-details.html)
16:31:01	2126/2126	---M--	200	added ('OK')	image/jpeg	etag:%2284e-655ba786-367812947453c5e8;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/details/course-2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/details/course-2.jpg	(from https://themephi.net/template/eduan/eduan/blog-details.html)
16:31:01	3190/3190	---M--	200	added ('OK')	image/jpeg	etag:%22c76-655ba786-bcdade345bcefa7d;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/details/course-3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/details/course-3.jpg	(from https://themephi.net/template/eduan/eduan/blog-details.html)
16:31:02	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-643588fe-94379252210f35ce;gz%22	https://themephi.net/template/eduan/eduan/${l}	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/${l}	(from https://themephi.net/template/eduan/eduan/assets/js/swiper-bundle.min.js)
16:31:02	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-643588fe-94379252210f35ce;gz%22	https://themephi.net/template/eduan/eduan/e	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/e	(from https://themephi.net/template/eduan/eduan/assets/js/swiper-bundle.min.js)
16:31:02	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-643588fe-94379252210f35ce;gz%22	https://themephi.net/template/eduan/eduan/t.params.url	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/t.params.url	(from https://themephi.net/template/eduan/eduan/assets/js/swiper-bundle.min.js)
